Location,Task Summary,Work Orders,Asset Number,Asset Identifier,Task Date,Recorded By,Stage,Date of Observation,Other observations,Proof,Asset Class,Asset Category,Asset Type,Project Identifier,Active,Active Date
TRUE,TRUE,FALSE,50020190075,3-5 Estate,6/10/2019 1:25:20 PM,judy.sfevine,2,6/10/2019,,56b3738f-9e86-42b2-879e-1226920e57a8,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190074,3-4 Estate,6/10/2019 1:22:14 PM,judy.sfevine,2,6/10/2019,,ea3cf436-2450-4bf5-afa9-3885a7e4b4f4,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190089,4-9 Estate,6/10/2019 10:49:26 AM,judy.sfevine,2,6/10/2019,,c4f7e73c-5ffb-42d2-9539-dce766dc06d3,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190088,4-8 Estate,6/10/2019 10:47:54 AM,judy.sfevine,2,6/10/2019,,af696738-3aeb-449f-99ce-da80a9525df5,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190087,4-7 Estate,6/10/2019 10:43:28 AM,judy.sfevine,2,6/10/2019,,85936000-4585-4690-b88d-d4e04ce2b122,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190085,4-5 Estate,6/10/2019 10:41:07 AM,judy.sfevine,2,6/10/2019,,01084ddb-9bc9-47b3-863d-f41fd73bc80f,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190086,4-6 Estate,6/10/2019 10:39:57 AM,judy.sfevine,2,6/10/2019,,9834e143-7be7-4eb7-9df1-121da8937beb,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190030,8-7 Mannhardt,6/10/2019 8:59:22 AM,judy.sfevine,2,6/10/2019,,c423f18d-9515-4e26-84f5-f9c142e06f21,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190031,8-8 Mannhardt,6/10/2019 8:56:06 AM,judy.sfevine,2,6/10/2019,,a30ddb8a-1518-4102-9a89-06c185c7a015,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190032,8-9 Mannhardt,6/10/2019 8:52:54 AM,judy.sfevine,2,6/10/2019,,1a9c8175-730e-4e95-800e-315489ad5b60,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190033,8-10 Mannhardt,6/10/2019 8:49:55 AM,judy.sfevine,2,6/10/2019,,3760b3d9-c8fc-479e-9cc6-cb8195f019d6,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190023,7-5 Mannhardt,6/10/2019 8:48:15 AM,judy.sfevine,2,6/10/2019,,9dba68ba-e577-4e5f-bb24-4eab88b559b0,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190022,7-4 Mannhardt,6/10/2019 8:44:15 AM,judy.sfevine,2,6/10/2019,,234f39e9-6866-4fa5-8ecb-f316850f0cf4,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190027,8-4 Mannhardt,6/10/2019 8:40:15 AM,judy.sfevine,2,6/10/2019,,c280f7e4-49ca-40de-8be3-3a39572f91b1,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190080,4-10 Estate,6/10/2019 7:34:25 AM,judy.sfevine,2,6/10/2019,,e55cea52-71fe-42ef-b012-e1aff35024b8,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190081,4-11 Estate,6/10/2019 7:31:06 AM,judy.sfevine,2,6/10/2019,,21cc7cf0-2ad2-408d-8d81-2b8130730291,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190095,5-5 Estate Upper,6/10/2019 7:24:40 AM,judy.sfevine,2,6/10/2019,,ee80a645-ff17-45de-b84d-5a9bb109c413,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190096,5-6 Estate Upper,6/10/2019 7:21:45 AM,judy.sfevine,2,6/10/2019,,50309d0a-dd49-4595-bf60-c9c63fd1f1f2,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190097,5-7 Estate,6/10/2019 7:18:54 AM,judy.sfevine,2,6/10/2019,,2211be0e-85cb-495d-87fe-6a1c2cff1e24,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190094,5-4 Estate Upper,6/7/2019 8:29:36 AM,judy.sfevine,2,6/7/2019,,1c26fa0d-76d3-4f6a-bd9c-c250927ddf2d,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190093,5-3 Estate Upper,6/7/2019 8:28:36 AM,judy.sfevine,2,6/7/2019,,7e341d59-6acd-4b98-ad74-d9205c484c8a,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190092,5-2 Estate Upper,6/7/2019 8:27:29 AM,judy.sfevine,2,6/7/2019,,ed35d8ae-18d9-4c0c-96db-4fd960c29710,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190090,5-1 Estate Upper,6/7/2019 8:23:56 AM,judy.sfevine,2,6/7/2019,,b0aaf5ef-e457-493c-8afe-fe69ae0a38f2,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190066,2-5 Estate,6/7/2019 8:17:50 AM,judy.sfevine,2,6/7/2019,,f7ac2aa0-e757-4568-9c87-b861fa9657e6,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190079,4-1 Estate • 0.555,6/6/2019 8:59:56 AM,jo.sfevine,2,6/6/2019,,fc477149-5d9d-4939-b0a8-2a3050901421,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190084,4-4 Estate,5/31/2019 9:25:08 AM,jo.sfevine,2,5/31/2019,,c64f5bdd-ba1a-45de-ae82-234d7a0d6d07,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190007,6 Osoyoos • 25.822,5/30/2019 7:59:37 AM,judy.sfevine,2,5/30/2019,,780998a6-b50b-4072-94a4-bfa5c339f663,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190006,5 Osoyoos • 10.686,5/30/2019 7:57:11 AM,judy.sfevine,2,5/30/2019,,f6aeab70-0d33-40cd-9645-df5c384fd1a3,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190002,1 Osoyoos • 0.726,5/30/2019 7:55:37 AM,judy.sfevine,2,5/30/2019,,fe0f2e3f-4168-41ad-b4b0-46f29c026bf5,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190037,9-4 Mannhardt,5/8/2019 3:54:58 PM,judy.sfevine,1,5/8/2019,,13ed84f6-d05c-49e4-a6ec-2a2259af09c3,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190064,2-3 Estate,5/8/2019 1:25:28 PM,judy.sfevine,1,5/8/2019,,14940d42-3c7b-4c28-a13c-47f7900e0164,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190061,1-7 Estate,5/8/2019 1:21:55 PM,judy.sfevine,1,5/8/2019,,3adb91e0-765e-48b1-bfd6-190260d28ff8,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190034,9-1 Mannhardt,5/8/2019 12:21:41 PM,judy.sfevine,1,5/8/2019,,fcfc0e2b-0f02-44b1-8e5d-2d87e9e873c9,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190035,9-2 Mannhardt,5/8/2019 12:20:22 PM,judy.sfevine,1,5/8/2019,,eab170ec-6f3f-49aa-9379-f2d383365551,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190024,8-1 Mannhardt,5/8/2019 12:18:58 PM,judy.sfevine,1,5/8/2019,,33c0bae3-f40e-42eb-806c-afb3040cf677,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190025,8-2 Mannhardt,5/8/2019 12:18:16 PM,judy.sfevine,1,5/8/2019,,3e5e3d46-c131-4e2d-b27b-33f2e40f2676,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190038,9-5 Mannhardt,5/8/2019 12:14:54 PM,judy.sfevine,1,5/8/2019,,e26572ce-c272-4d55-8814-207f7971befd,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190020,7-2 Mannhardt,5/8/2019 12:08:22 PM,judy.sfevine,1,5/8/2019,,f16354b6-d151-44b3-a5d6-c9517465987d,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190019,7-1 Mannhardt,5/8/2019 12:06:27 PM,judy.sfevine,1,5/8/2019,,de129c5c-68bb-4f12-a61c-d90e2b8854c2,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190100,6-1 Estate,5/8/2019 7:15:02 AM,judy.sfevine,1,5/7/2019,,01af8f51-c857-43b4-b217-f97146bef6cc,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190101,6-2 Estate,5/8/2019 7:13:52 AM,judy.sfevine,1,5/7/2019,,b05fe236-c3cc-4629-82a9-7a05f5481e88,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190070,2-9 Estate,5/7/2019 3:14:33 PM,judy.sfevine,1,5/7/2019,,17767406-fd26-4278-b341-3d049edf8b0f,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190069,2-8 Estate,5/7/2019 3:13:08 PM,judy.sfevine,1,5/7/2019,,5f4d6a86-2392-4877-aa86-706e283bfe5d,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190068,2-7 Estate,5/7/2019 3:09:11 PM,judy.sfevine,1,5/7/2019,,88bbb187-c4a6-4ad9-81c5-beb0cab460b7,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190063,2-2 Estate,5/7/2019 3:05:36 PM,judy.sfevine,1,5/7/2019,,119d7603-4dbc-4ea3-a0b5-99f53e7b735c,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190062,2-1 Estate,5/7/2019 3:00:01 PM,judy.sfevine,1,5/6/2019,,62e8d251-b563-4da6-85ca-f2d8bf187af1,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190097,5-7 Estate,5/7/2019 2:38:15 PM,judy.sfevine,1,5/7/2019,,5d9e431c-50e5-4abd-a415-a5934bd319cc,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190086,4-6 Estate,5/7/2019 2:35:39 PM,judy.sfevine,1,5/7/2019,,d0b0e19a-9c32-44f4-a967-f2e69d918abf,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190085,4-5 Estate,5/7/2019 2:33:04 PM,judy.sfevine,1,5/7/2019,,bd944718-1b95-4ad5-a955-e55c3ad95544,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190011,1 Blue Fox,5/7/2019 2:12:59 PM,judy.sfevine,1,5/6/2019,,5ffc0558-35e7-4492-816c-1a102cc15569,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190014,4 Blue Fox,5/7/2019 2:03:39 PM,judy.sfevine,1,5/7/2019,,9d336d90-941f-4b55-a789-b222c2bcf23e,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190012,2 Blue Fox,5/7/2019 2:00:28 PM,judy.sfevine,1,5/7/2019,,c47ed559-30b2-4d50-9c2d-33c4d74ad871,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190017,2 Illig,5/7/2019 1:53:20 PM,judy.sfevine,1,5/7/2019,,06d5ca80-08f3-4851-9678-8db5c513c122,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190016,1 Illig,5/7/2019 1:48:58 PM,judy.sfevine,1,5/7/2019,,bbe7e70a-5aef-456f-b60c-9d251b4939a2,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190057,1-3 Estate • 0.931,5/7/2019 8:40:30 AM,judy.sfevine,1,5/7/2019,,46b32eba-2738-4e73-9c3e-2d8b3ad702ae,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190058,1-4 Estate • 2.300,5/7/2019 8:39:03 AM,judy.sfevine,1,5/7/2019,,3f56b949-d650-4767-8e1f-373769debde3,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190013,3 Blue Fox,5/7/2019 8:04:21 AM,judy.sfevine,1,5/7/2019,,39f6cb07-9aa2-4ef1-965c-58facaf5f2e3,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190095,5-5 Estate Upper,5/6/2019 10:31:59 AM,judy.sfevine,1,5/6/2019,,95ac92dc-0be5-4fff-bf1d-91b28081140f,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190096,5-6 Estate Upper,5/6/2019 10:30:45 AM,judy.sfevine,1,5/6/2019,,8ce303f2-e909-4d82-8009-575f18c05809,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190036,9-3 Mannhardt,5/6/2019 10:24:09 AM,judy.sfevine,1,5/6/2019,,42da7d71-a3f6-4c98-81ae-c3fdf4f02b5c,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190026,8-3 Mannhardt,5/6/2019 10:20:02 AM,judy.sfevine,1,5/6/2019,,f4fe0256-2ac6-4f82-acdf-0ac70db10173,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190082,4-2 Estate,5/6/2019 10:10:35 AM,judy.sfevine,1,5/6/2019,,5b48a06b-abbe-49ef-8aef-662a9f0897bd,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190071,3-1 Estate,5/6/2019 10:06:50 AM,judy.sfevine,1,5/6/2019,,1a9b6e40-491e-4c1b-ab63-7299d91947c1,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190073,3-3 Estate,5/6/2019 10:02:03 AM,judy.sfevine,1,5/6/2019,,5820a472-38a0-46f3-928b-08bbf5ff473a,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190074,3-4 Estate,5/6/2019 9:58:40 AM,judy.sfevine,1,5/6/2019,,64d960fe-5fc8-43d5-8285-207c1fab9081,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190087,4-7 Estate,5/6/2019 8:45:15 AM,judy.sfevine,1,5/3/2019,,63d49b21-f0e3-41c7-8184-6e0c0cc48597,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190088,4-8 Estate,5/6/2019 8:43:03 AM,judy.sfevine,1,5/3/2019,,bf7bbe06-8b52-41ab-985f-8e87282f4e86,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190080,4-10 Estate,5/6/2019 8:37:34 AM,judy.sfevine,1,5/3/2019,,59cfbbe0-ca5f-4c8a-94a5-7e9fc4b9491b,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190089,4-9 Estate,5/6/2019 8:34:38 AM,judy.sfevine,1,5/3/2019,,db67e88a-bdae-4979-a2e9-209074a9a9b4,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190078,3-8 Estate,5/6/2019 8:32:58 AM,judy.sfevine,1,5/3/2019,,926b6776-a9ca-420d-afc9-f1f5fb6091bf,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190077,3-7 Estate,5/6/2019 8:32:11 AM,judy.sfevine,1,5/3/2019,,e8321496-f672-4eaa-9934-81390c83fdb2,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190076,3-6 Estate,5/6/2019 8:27:59 AM,judy.sfevine,1,5/3/2019,,697ed690-24d1-4f1d-90da-6e4036789ee5,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190075,3-5 Estate,5/6/2019 8:23:20 AM,judy.sfevine,1,5/3/2019,,c23bcc69-1f1b-4d69-97ab-a97f125e3a09,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190066,2-5 Estate,5/6/2019 7:29:34 AM,judy.sfevine,1,5/3/2019,,c4cd2baf-5e62-4b7a-8d94-5d78142e3fdf,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190042,3 Martyna • 1.275,5/3/2019 10:34:07 AM,trevor.sfevine,1,5/3/2019,,f9eebd13-7aa6-40a0-92c1-c33b2bb76096,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
FALSE,TRUE,FALSE,50020190263,6-3 Stewart Family Estates,5/3/2019 9:16:56 AM,trevor.sfevine,1,5/3/2019,,c4c3aaec-cce7-4fae-8235-b6e90a7810e7,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,3/12/2019
FALSE,TRUE,FALSE,50020190262,6-2 Stewart Family Estates,5/3/2019 9:11:02 AM,trevor.sfevine,1,5/3/2019,,01d36de1-f496-4703-bdde-2afb5ac24fd8,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,3/12/2019
FALSE,TRUE,FALSE,50020190261,6-1 Stewart Family Estates,5/3/2019 9:06:35 AM,trevor.sfevine,1,5/3/2019,,1369a1de-df8b-4ad9-a796-21c6fb0eab63,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,3/12/2019
FALSE,TRUE,FALSE,50020190251,5-1 Stewart Family Estates,5/3/2019 9:00:26 AM,trevor.sfevine,1,5/3/2019,,b6681e0f-b8d1-4626-a1ef-4db1057f0cd5,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,3/12/2019
FALSE,TRUE,FALSE,50020190243,4-3 Stewart Family Estates • 0.581,5/3/2019 8:37:51 AM,trevor.sfevine,1,5/3/2019,,229a0079-a3cf-40d0-9df3-0185ed1b4f88,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,3/12/2019
FALSE,TRUE,FALSE,50020190222,2-2 Stewart Family Estates,5/3/2019 7:35:02 AM,trevor.sfevine,1,5/3/2019,Ries 49/3309 SFE 2-2,b47f826b-2dc8-42e8-98bf-2fbcc265b427,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,3/12/2019
FALSE,TRUE,FALSE,50020190232,3-2 Stewart Family Estates • 0.926,5/3/2019 7:25:41 AM,trevor.sfevine,1,5/3/2019,,c41ed099-2a57-462d-aa03-63751b2ea525,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,3/12/2019
FALSE,TRUE,FALSE,50020190231,3-1 Stewart Family Estates,5/3/2019 7:11:30 AM,trevor.sfevine,1,5/3/2019,,d74e5f3f-e5dc-47d8-87bd-8dc5c11ff134,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,3/12/2019
TRUE,TRUE,FALSE,50020190081,4-11 Estate,5/1/2019 2:47:42 PM,jo.sfevine,1,5/1/2019,,b4383f27-a092-4b95-a960-9301bf6ee592,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190060,1-6 Estate,5/1/2019 2:20:15 PM,jo.sfevine,1,5/2/2019,,61e49bbb-99ce-49f8-bca8-6739cf63118a,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190059,1-5 Estate,5/1/2019 2:19:27 PM,jo.sfevine,1,5/2/2019,,c8087262-a6d0-4ab4-b3fd-16041f8026eb,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190098,5-8 Estate,5/1/2019 2:11:25 PM,jo.sfevine,1,5/1/2019,,00127110-86be-40b7-8e67-f6790bc75ae6,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190094,5-4 Estate Upper,5/1/2019 2:01:23 PM,jo.sfevine,1,5/1/2019,,54bee1a4-8364-4b45-bc66-c87b64d2faec,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190093,5-3 Estate Upper,5/1/2019 2:00:06 PM,jo.sfevine,1,5/1/2019,,26d402db-f1cd-4520-aee8-207ada6ed275,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190092,5-2 Estate Upper,5/1/2019 1:57:51 PM,jo.sfevine,1,5/1/2019,,67211796-e179-444e-b6e3-213354131186,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190090,5-1 Estate Upper,5/1/2019 1:56:46 PM,jo.sfevine,1,5/1/2019,,594ce46e-826d-45f2-9df5-922b453635e9,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
TRUE,TRUE,FALSE,50020190030,8-7 Mannhardt,5/1/2019 10:53:13 AM,jo.sfevine,1,5/1/2019,,bd0f9d5f-2a70-4a5e-b323-c3d6e136938d,Follow The Wine,01 Field Locations,Quails Gate Blocks,,TRUE,6/22/2017
